username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink,,,,,,,,,,,
";2019-12-17 10:32;0;11;""So what I want to see is: Scottish Labour back another referendum. Yes movement ploughs all its resources into figuring out how independence will actually work and winning the argument. Marches are good and all but they don't convince people who are still No."";;;;""1206884768639586309"";https://twitter.com/nershly/status/1206884768639586309",,,,,,,,,,,
";2019-12-17 10:29;0;0;""Sturgeon demands Scottish independence referendum powers after SNP landslide | Politics | The Guardian https://www.theguardian.com/politics/2019/dec/13/nicola-sturgeon-to-demand-powers-for-scottish-independence-referendum …"";;;;""1206884170393378816"";https://twitter.com/WilsonJevelyn/status/1206884170393378816",,,,,,,,,,,
";2019-12-17 10:29;0;0;""You do know the difference between an election being won on majority of seats Vs a referendum being won on greatest % vote share?? Quadruple lock mandate now held by Scottish government to hold our legal"," democratic # indyref2020. Accept it."";;;#;""1206884081776168960"";https://twitter.com/DennyBawBag/status/1206884081776168960",,,,,,,,,,
";2019-12-17 10:20;19;51;""Common Space “Crucial to the SNP's success was turnout", with Scotland bucking the trend of the UK as a whole with an increased turnout on 2017. It's clear that Scottish voters are energised," not yet back to levels following the 2014 referendum but still a significant upswing.”"";;;;""1206881758559526915"";https://twitter.com/LustraSkye/status/1206881758559526915",,,,,,,,,
";2019-12-17 10:15;0;2;""Not at all. It’s designed so that the ERG and their masters get a # NoDeal Brexit. Legislating against a Scottish Independence Referendum will be next. They will ignore # NI as they don’t really understand the politics there & don’t care. @ theSNP # indy"";;@;# # #;""1206880471491190784"";https://twitter.com/tcbtttc/status/1206880471491190784",,,,,,,,,,,
";2019-12-17 10:14;1;18;""Boris Johnson is about to make a huge strategic error in refusing a Scottish referendum. He will gift the Scots the sort of burning grievance Leave voters had and which led to Tory success in England. What better a target for Scots distain than Johnson?"";;;;""1206880439077617664"";https://twitter.com/cluthaman/status/1206880439077617664",,,,,,,,,,,
";2019-12-17 10:14;0;0;""@ JoMoMMS LONDON CALLING: BBC bias during the 2014 Scottish independence referendum https://youtu.be/TXQYuLUAbyw via @ YouTube"";;@ @;;""1206880334836580352"";https://twitter.com/oh_by_Jingo67/status/1206880334836580352",,,,,,,,,,,
";2019-12-17 10:13;0;14;""I suppose the SNP aren't nationalists then"," despite achieving more for Scottish nationalism (81% of Scottish seats - a referendum) than Irish nationalists could ever dream of."";;;;""1206880090740723713"";https://twitter.com/rmcgol/status/1206880090740723713",,,,,,,,,,
";2019-12-17 10:04;0;0;""Nicola Sturgeon calls for Labour support to secure Scottish independence referendum: https://www.scotsman.com/news/politics/nicola-sturgeon-calls-for-labour-support-to-secure-scottish-independence-referendum-1-5063284 …"";;;;""1206877713149157376"";https://twitter.com/fincarson/status/1206877713149157376",,,,,,,,,,,
";2019-12-17 10:01;0;0;""Sturgeon says she has a mandate for second referendum on Scottish independence with less than 50% of the vote!!."";;;;""1206876972636426241"";https://twitter.com/lesliehent/status/1206876972636426241",,,,,,,,,,,
";2019-12-17 09:57;5;17;""The Scottish people are entitled to a referendum anytime they want one. Bring it on # indyref2"";;;#;""1206876146043957249"";https://twitter.com/georgegalloway/status/1206876146043957249",,,,,,,,,,,
";2019-12-17 09:53;0;0;""Or an alternative explanation ""Watch them at last bow to the wishes of the Scottish people"," a majority of whom back the Scottish parliament having the power to hold an indy referendum""."";;;;""1206874986872479744"";https://twitter.com/Gaudd/status/1206874986872479744",,,,,,,,,,
";2019-12-17 09:53;0;0;""The Scottish people have spoken"," if Johnson takes his win to mean get brexit done then surely the massive snp majority means the will of the people is a 2nd Scottish referendum."";;;;""1206874949941710849"";https://twitter.com/A1d9a7m0/status/1206874949941710849",,,,,,,,,,
";2019-12-17 09:52;1;2;""Have a watch. It only takes 1hr 10 minutes. London Calling (Documentary): BBC bias during the 2014 Scottish Independence Referendum https://youtu.be/TXQYuLUAbyw"";;;;""1206874826448785408"";https://twitter.com/gadjobeen/status/1206874826448785408",,,,,,,,,,,
";2019-12-17 09:43;0;0;""Nicola Sturgeon: Stop the 2nd Scottish Independence referendum indyref2 - Sign the Petition! http://chng.it/Xzq6D4qm via @ UKChange"";;@;;""1206872644190113797"";https://twitter.com/McintyreYesspam/status/1206872644190113797",,,,,,,,,,,
";2019-12-17 09:41;4;12;""So the next Scottish Labour leadership contest", whenever it comes," looks like it could centre on the position to take on an independence referendum. https://twitter.com/Mike_Blackley/status/1206871398448275458 …"";;;;""1206872108371890177"";https://twitter.com/DavieHutchison/status/1206872108371890177",,,,,,,,,
";2019-12-17 09:41;0;0;""You can always vote NO at the referendum"";;;;""1206872086662320128"";https://twitter.com/gerry_gillespie/status/1206872086662320128",,,,,,,,,,,
";2019-12-17 09:37;0;0;""I'm English so not my decision to make. I'd love them to stay in the UK but that's for them to decide. Forcing them to stay by refusing them a referendum is immoral. But the Scottish", not the UK," should pay for any referendum."";;;;""1206871128725213184"";https://twitter.com/AntDeath/status/1206871128725213184",,,,,,,,,
";2019-12-17 09:36;0;0;""The important point about a confirmatory referendum is to ensure clarity and prevent crucial decisions being taken on the basis of wild", exaggerated claims. Same issue will resurface in any future referendums," eg on Scottish independence. So Kinnock is talking complete bollix."";;;;""1206870685496332288"";https://twitter.com/Mark1957/status/1206870685496332288",,,,,,,,,
";2019-12-17 09:34;36;106;""# bbcgms keeps pumping out # SNP's line on demanding another Scottish referendum. This is not news", they've been doing that since 2014. Tomorrow's bulletin? : 'Despite having the support of only a third of Scotland's electorate," SNP yet again peddles # indyref2' You're welcome.https://twitter.com/BBCScotlandNews/status/1206842783992045568 …"";;;# # #;""1206870362111262720"";https://twitter.com/Del_ivered/status/1206870362111262720",,,,,,,,,
";2019-12-17 09:26;102;342;""Saying ‘No’ to calls for a second referendum is not ‘running scared’. It is about respecting the ‘once in a generation’ 2014 event and trying to avoid putting Scottish families", businesses and communities through another damaging," divisive and distracting referendum process. https://twitter.com/timesredbox/status/1206861591481729026 …"";;;;""1206868233422344194"";https://twitter.com/david_duguid/status/1206868233422344194",,,,,,,,,
";2019-12-17 09:24;4;5;""Nicola Sturgeon calls for Labour support to secure Scottish independence referendum https://www.scotsman.com/news/politics/nicola-sturgeon-calls-for-labour-support-to-secure-scottish-independence-referendum-1-5063284 …"";;;;""1206867748963409920"";https://twitter.com/LustraSkye/status/1206867748963409920",,,,,,,,,,,
";2019-12-17 09:24;0;0;""Some bad logic here considering current stance in both EU and Scottish referendum are being followed through. I thought Scotland voted against leaving the UK?"";;;;""1206867670890663936"";https://twitter.com/GoodhandRichard/status/1206867670890663936",,,,,,,,,,,
";2019-12-17 09:18;0;0;""Boris Johnson adopting 'anti-democratic position' on Scottish independence referendum https://www.scotsman.com/news/politics/boris-johnson-adopting-anti-democratic-position-on-scottish-independence-referendum-1-5062789 …"";;;;""1206866357960228864"";https://twitter.com/peterreedsartis/status/1206866357960228864",,,,,,,,,,,
";2019-12-17 09:18;0;0;""Andy Maciver: Johnson must change the Scottish Conservatives' policy on a second independence referendum | Conservative Home https://www.conservativehome.com/platform/2019/12/andy-maciver-johnson-must-change-the-scottish-conservatives-policy-on-a-second-independence-referendum.html …"";;;;""1206866287521124352"";https://twitter.com/jane_gaoua/status/1206866287521124352",,,,,,,,,,,
";2019-12-17 09:14;0;0;""We had an election last week where the only message from the Scottish Tories was that a vote for you was a vote against an independence referendum. Scotland spoke and rejected you at the ballot box. By your own campaign"," Scotland has given its mandate for a referendum. pic.twitter.com/901BlLaWtR"";;;;""1206865303566766086"";https://twitter.com/monkeyofpurple/status/1206865303566766086",,,,,,,,,,
";2019-12-17 09:12;0;0;""You don’t have a democratic bone in your body. 45% of the Scottish vote in a UK general election gives you 47 seats in the UK Parliament but does not give you any right to bang the referendum drum. You conveniently forget 55% voted against the SNP!!"";;;;""1206864637167321089"";https://twitter.com/DougieSime/status/1206864637167321089",,,,,,,,,,,
";2019-12-17 09:11;0;0;""Boris Johnson holds 'losing hand' on Scottish independence referendum https://f7td5.app.goo.gl/nwLVmQ Sent via @ updayUK"";;@;;""1206864394115862528"";https://twitter.com/melwest14/status/1206864394115862528",,,,,,,,,,,
";2019-12-17 09:07;0;0;""Now you sound like a politician. It wasn't even a headliner in their manifesto"," it was hidden away at the back. Make it your No1 policy and win an outright majority at the Scottish elections and then discuss it. Scotland needs uniting not broken up like the first Referendum"";;;;""1206863469791854595"";https://twitter.com/stuartcarr10/status/1206863469791854595",,,,,,,,,,
";2019-12-17 09:01;0;0;""""The leader of the SNP said the party would only press for another independence referendum if something ""material changed"". ""She gave the example of Britain quitting the European Union against Scottish opinion"" https://www.bbc.com/news/election-2015-scotland-32222806 …"";;;;""1206861921863032832"";https://twitter.com/Hall00chen/status/1206861921863032832",,,,,,,,,,,
";2019-12-17 08:56;0;2;""People: *vote for the SNP"," who support Scottish Independence* @ theSNP: *Pushes for a second Independence Referendum* People: pic.twitter.com/57Jf40ru17"";;@;;""1206860607569436677"";https://twitter.com/Ozygmios/status/1206860607569436677",,,,,,,,,,
";2019-12-17 08:46;0;2;""Did the UK government have to ask the EU for permission to hold the Brexit referendum? No. However"," the Scottish government is forced to ask permission from the UK government. Are you starting to see how one union is different to the other?"";;;;""1206858295878864896"";https://twitter.com/Dave_Kowalski/status/1206858295878864896",,,,,,,,,,
";2019-12-17 08:46;2;1;""Thoughtful piece from @ akmaciver on @ ConHome: @ BorisJohnson must change the Scottish Conservatives’ policy on a second independence referendum https://bit.ly/35xO9ji"";;@ @ @;;""1206858178664812544"";https://twitter.com/PaulGoodmanCH/status/1206858178664812544",,,,,,,,,,,
";2019-12-17 08:46;0;0;""I think the Scottish people should have a second 'unrigged!' Referendum. But it should be a two part question. 1) Do you want Scottish Independence 2) Do you want to join the EU."";;;;""1206858121790054401"";https://twitter.com/gourangaoo/status/1206858121790054401",,,,,,,,,,,
";2019-12-17 08:41;0;9;""Cornered? Excuse me but the Scottish electorate voted for her party based on their manifesto. Why don’t you unionists put your money where your mouth is and vote in an independence referendum? If the Scottish don’t want independence you’ve nothing to lose now have you?"";;;;""1206857023561842690"";https://twitter.com/Ind3pendent7/status/1206857023561842690",,,,,,,,,,,
";2019-12-17 08:39;0;0;""Because she's not got the numbers required to win any further referendum"," shes now pitching it as Scotland v the Tories hoping to shame Scottish labour into backing her."";;;;""1206856371326652416"";https://twitter.com/britain_scott/status/1206856371326652416",,,,,,,,,,
";2019-12-17 08:37;0;2;""No the Scottish electorate that keep voting her party in want another referendum"";;;;""1206855928328400896"";https://twitter.com/Ind3pendent7/status/1206855928328400896",,,,,,,,,,,
";2019-12-17 08:27;0;1;""SNP only got 45% of the Scottish vote - not enough to secure independence by far and therefore not enough to be considered for a new referendum"";;;;""1206853323048906752"";https://twitter.com/JohnT0065/status/1206853323048906752",,,,,,,,,,,
";2019-12-17 08:25;0;0;""Further to this", the total cost of the first Independence Referendum was nearly £16,0,"000... the Scottish NHS could sure do with that."";;;;""1206852996891582465"";https://twitter.com/GreigMcSporran/status/1206852996891582465",,,,,,,,
";2019-12-17 08:25;0;1;""No one has ""imprisoned"" the Scots... they chose to remain within the UK and this was right for everyone. There is no overwhelming appetite for another Scottish referendum in reality. Alex Salmond said it was a generational issue and 5 years is not a generation. Time to move on. https://twitter.com/ScotTories/status/1206497692601352193 …"";;;;""1206852900963725312"";https://twitter.com/ChalonerMark/status/1206852900963725312",,,,,,,,,,,
";2019-12-17 08:22;0;1;""The GE was not a binary referendum. The elected will of Scots was SNP The elected PR will of the Scottish Parliament is to hold indyref2 Democracy didn’t end in 2014 The mandate for independence can only be delivered via a referendum"," the mandate to hold one is clear."";;;;""1206852138913214464"";https://twitter.com/indygolfercelt/status/1206852138913214464",,,,,,,,,,
";2019-12-17 08:16;1;38;""Today we celebrate: the 4th anniversary of the European Union Referendum Act 2015 gaining royal assent the 6th anniversary of the Scottish Independence Referendum Act 2013 gaining royal assent the 26th anniversary of my birth I am nothing if not on brand!"";;;;""1206850585250684928"";https://twitter.com/Jess_Sargeant/status/1206850585250684928",,,,,,,,,,,
";2019-12-17 08:08;0;2;""2016 Scottish Parliament election manifesto said that the Scottish Parliament should have the right to hold another referendum if there is a significant and material change in the circumstances that prevailed in 2014"," such as Scotland being taken out of the EU against our will."";;;;""1206848518335451138"";https://twitter.com/Haunt3dScotland/status/1206848518335451138",,,,,,,,,,
";2019-12-17 08:07;1;2;""Nicola Sturgeon calls for Labour support to secure Scottish independence referendum https://www.scotsman.com/news/politics/nicola-sturgeon-calls-for-labour-support-to-secure-scottish-independence-referendum-1-5063284 …"";;;;""1206848502241861632"";https://twitter.com/CraigWHoy1/status/1206848502241861632",,,,,,,,,,,
";2019-12-17 08:06;0;0;""Please provide references for the mention of 'once in a generation/lifetime' in the Scottish Independence Referendum Act 2013"," the Edinburgh Agreement or any other relevant formal document."";;;;""1206848205817819136"";https://twitter.com/Deasbad/status/1206848205817819136",,,,,,,,,,
";2019-12-17 07:50;0;0;""And the respective event seems to be English nationalism in reply to Scottish nationalism (indyref 2014) which has a shadow at least back to the North East England devolution referendum in 2004 including initiatives where PMs tabooed Little England (i.e. colour of new passport..) https://twitter.com/p_surridge/status/1206704237012496384 …"";;;;""1206844000545705984"";https://twitter.com/Phil_Rueckheim/status/1206844000545705984",,,,,,,,,,,
";2019-12-17 07:47;0;0;""Can Johnson block a Scottish independence referendum?"";;;;""1206843391004286976"";https://twitter.com/Snark150/status/1206843391004286976",,,,,,,,,,,
";2019-12-17 07:44;0;2;""The Conservative mandate stated no to a second Scottish referendum. Seen as the conservatives won the General Election by a landslide. I'd say that mandate trump's any imaginary mandate you clowns think you have."";;;;""1206842495436541952"";https://twitter.com/TheInvestigat15/status/1206842495436541952",,,,,,,,,,,
";2019-12-17 07:40;0;2;""Why didn't anybody tell me @ theSNP wanted a second referendum on Scottish Independence? # indyref2 # indyref2020https://twitter.com/DeclanGMcBride/status/1206595122768556038 …"";;@;# #;""1206841553999859712"";https://twitter.com/onlinemark01/status/1206841553999859712",,,,,,,,,,,
";2019-12-17 07:36;0;0;""You thick cxunt. Nationalism is Nationalism. But i will admit the SNP are more lefty brainwashed extremists than the Tories and that's what makes them very very dangerous. She wont get another referendum but if she did the Scottish people would stay vote No."";;;;""1206840536948187142"";https://twitter.com/Kmcgowan_41/status/1206840536948187142",,,,,,,,,,,
";2019-12-17 07:36;1;6;""From @ akmaciver: @ BorisJohnson must change the Scottish Conservatives’ policy on a second independence referendum https://bit.ly/35xO9ji"";;@ @;;""1206840517771907074"";https://twitter.com/ConHome/status/1206840517771907074",,,,,,,,,,,
";2019-12-17 07:34;0;0;""@ NicolaSturgeon I’ve said it before. You’ve had a referendum before"," the Scottish residents voted to stay. You’ll loose so much for the people of # scotland"";;@;#;""1206840006108733440"";https://twitter.com/cookie33uk/status/1206840006108733440",,,,,,,,,,
";2019-12-17 07:33;224;779;""Me on BBC Scotland: I'm not convinced that the majority of Scots actually want a second independence referendum right now and I don't believe that an independent Scotland would make the majority of people better off. These points matter. 250000 Scottish kids live in poverty. pic.twitter.com/RkLG2gsi1o"";;;;""1206839875326136320"";https://twitter.com/LeahFranchetti/status/1206839875326136320",,,,,,,,,,,
";2019-12-17 07:30;5;27;""Here's an idea. Instead of a referendum on Scottish Independence", why not offer Scotland, Wales, Northern Ireland, Cornwall," the North-West and London a referendum on whether to kick out the rest of England?"";;;;""1206839188018126849"";https://twitter.com/TheMassHistoria/status/1206839188018126849",,,,,,
";2019-12-17 07:28;0;0;""Scotland has no leverage. They formed govt without a single Scottish seat. I can see Labour granting them a referendum in exchange for a vote but Boris owes them nothing."";;;;""1206838666812739584"";https://twitter.com/RelentlessYapp/status/1206838666812739584",,,,,,,,,,,
";2019-12-17 07:23;0;0;""Fanatic", no. It’s logical to consider it now and thus you are the fanatic. Look at the other Scottish parties starting to agree we should have a second referendum. We’re together, yes," but with the EU."";;;;""1206837347666534402"";https://twitter.com/ImmigrantScot/status/1206837347666534402",,,,,,,,
";2019-12-17 07:19;22;65;""Nicola Sturgeon calls for Labour support to secure Scottish independence referendum https://www.scotsman.com/news/politics/nicola-sturgeon-calls-for-labour-support-to-secure-scottish-independence-referendum-1-5063284 …"";;;;""1206836422424113152"";https://twitter.com/StewartMcDonald/status/1206836422424113152",,,,,,,,,,,
";2019-12-17 07:19;4;12;""Nicola Sturgeon will outline her strategy for Scottish independence today amid new nationalist claims that she can hold a second referendum without the UK government’s permission https://www.thetimes.co.uk/edition/scotland/snp-could-bypass-westminster-on-referendum-says-senior-mp-693wd9z2z …"";;;;""1206836364295200770"";https://twitter.com/thetimesscot/status/1206836364295200770",,,,,,,,,,,
";2019-12-17 07:16;0;0;""Hi Purr"," I think Boris has done this to reiterate to leave voters that he will support the democratic referendum. Once the country has settled after the GE and Brexit I would still back another Scottish Independence vote although it would be in the hope we remain together."";;;;""1206835470191222784"";https://twitter.com/RealJustice40/status/1206835470191222784",,,,,,,,,,
";2019-12-17 07:13;0;0;""No mandate? The Scottish Parliament", which you apparently are a member of," voted for a second independence referendum on 28 March 2017. Remember?"";;;;""1206834684665024512"";https://twitter.com/puddockspond/status/1206834684665024512",,,,,,,,,
";2019-12-17 07:09;0;1;""And when they’re bankrupt and can’t join the EU", we won’t take them back, or bail them out. I wish England could get a vote in that referendum. I think that as much as we like the majority of the Scottish people, were sick of whinging," and really wish they get their independence."";;;;""1206833735867551744"";https://twitter.com/NatalieFKaye/status/1206833735867551744",,,,,,,
";2019-12-17 07:03;0;0;""I'm pretty sure David Cameron will go down as a fool for allowing Brexit. I wouldn't go with that logic. And he actually campaigned on allow Brexit. I don't know that anybody campaigned on a Scottish referendum. They just voted five years ago. It's way too soon."";;;;""1206832190874476546"";https://twitter.com/RelentlessYapp/status/1206832190874476546",,,,,,,,,,,
";2019-12-17 06:54;0;0;""Andy Maciver: Johnson must change the Scottish Conservatives’ policy on a second independence referendum https://ussanews.com/News1/2019/12/16/andy-maciver-johnson-must-change-the-scottish-conservatives-policy-on-a-second-independence-referendum/ …pic.twitter.com/IfxBcCXn7D"";;;;""1206830059832479745"";https://twitter.com/USSANews/status/1206830059832479745",,,,,,,,,,,
";2019-12-17 06:54;0;0;""First of all I agree Scotland should have a second independence referendum but it should be held after the SNP continues to maintain a dominance in Scottish politics."";;;;""1206829970607226880"";https://twitter.com/dutchman39/status/1206829970607226880",,,,,,,,,,,
";2019-12-17 06:54;0;5;""Also the first Scottish leave referendum polling started way"," way behind 45% for leave. Starting at 45% with presumably a couple of years to build support in a climate of revival of nationalist thinking throughout the UK is a strong place to start for the Scotland leave position."";;;;""1206829929511505920"";https://twitter.com/GeolibGeorge/status/1206829929511505920",,,,,,,,,,
";2019-12-17 06:45;0;0;""Johnson must change the Scottish Conservatives' policy on a second independence referendum - Andy Maciver https://www.conservativehome.com/platform/2019/12/andy-maciver-johnson-must-change-the-scottish-conservatives-policy-on-a-second-independence-referendum.html …"";;;;""1206827620060614656"";https://twitter.com/BrexitHome/status/1206827620060614656",,,,,,,,,,,
";2019-12-17 06:41;0;0;""In 2014 tories told Scotland “remain in the union", remain in the EU” Scotland voted to remain in the EU that alone qualifies for a second referendum," and after we get independence Scottish tories/unionists scum should be put under the guillotine for treason. NO MERCY https://twitter.com/ScotTories/status/1206497692601352193 …"";;;;""1206826727265185792"";https://twitter.com/JohnBankier18/status/1206826727265185792",,,,,,,,,
";2019-12-17 06:37;0;0;""It is worth recollecting that just 70% of Irish MPs formed the first Dail Erin which declared Irish independence. There was no referendum. The English Union Tories deny a democratic vote on Scottish Independence at their peril. Scotland in 2020 is not Ireland in 1919. https://twitter.com/ga11acher/status/1206714412972871681 …"";;;;""1206825765934899200"";https://twitter.com/Roberts56Gavin/status/1206825765934899200",,,,,,,,,,,
";2019-12-17 06:32;0;1;""LDJ. Forget @ NicolaSturgeon If Scottish people want a second referendum they should be allowed one. We’ve been shouting democracy from the rooftops for over 3 years and now we cannot deny it because it doesn’t suit us? NS is largely unimportant"," the will of the Scots is. IMO"";;@;;""1206824491332112385"";https://twitter.com/craigchuter/status/1206824491332112385",,,,,,,,,,
";2019-12-17 06:23;0;0;""Come on Huw", your reporters where caught lying in the Scottish independence referendum," the way the BBC cover Nicola Sturgeon and Jeremy Corbin compared to the Conservatives. Nothing on the tax avoidance or evasion by the Tories."";;;;""1206822156702756869"";https://twitter.com/carol54606730/status/1206822156702756869",,,,,,,,,
";2019-12-17 06:08;0;0;""""The Liberal Democrats", the Scottish National Party, the Greens and Labour, which all promised to stop Brexit directly or hold a new referendum offering that as an option," won over 50 percent of the votes between them."" https://www.nytimes.com/2019/12/16/world/europe/uk-election-brexit.html?te=1&nl=morning-briefing&emc=edit_MBE_p_20191217&section=topNews?campaign_id=51&instance_id=14602&segment_id=19657&user_id=b8441abe0776c650203b282479f41ebf&regi_id=75312468tion=topNews …"";;;;""1206818355572887552"";https://twitter.com/manstys/status/1206818355572887552",,,,,,,
";2019-12-17 05:36;0;0;""Nicola Sturgeon to launch legal bid for fresh Scottish independence referendum - Mirror Online http://bit.ly/2EhhRx7"";;;;""1206810428233396224"";https://twitter.com/entcounsel/status/1206810428233396224",,,,,,,,,,,
";2019-12-17 05:10;0;0;""Never we have Nicola Sturgeon 'not mentioning a second referendum' on ""separatism [sic]"" Nicola Sturgeon tells Andrew Neil she wants to force minority Labour government into second Scottish independence vote https://www.thesun.co.uk/news/10420002/nicola-sturgeon-to-be-grilled-by-andrew-neil-on-her-plot-to-force-labour-into-second-scottish-independence-referendum?utm_source=twitter&utm_medium=social&utm_campaign=sharebarweb …"";;;;""1206803839329824769"";https://twitter.com/JRTomlinAuthor/status/1206803839329824769",,,,,,,,,,,
";2019-12-17 05:09;0;0;""Why are You Complaining Nicola @ NicolaSturgeon - The Path 2 Second Scottish Referendum is Clear & ... Present Danger 4 Unity of The Union (sic!) - SCOTCH INDEPENDENCE DAY - EVERY DAY I OPEN THE BOTTLE! https://twitter.com/NicolaSturgeon/status/1206649909992140800 …"";;@;;""1206803594281979910"";https://twitter.com/FilSmile/status/1206803594281979910",,,,,,,,,,,
";2019-12-17 05:04;3;14;""New on @ LabourHame: @ osbornealastair warns against the folly of Scottish Labour reacting to last week’s bad election result with ill-considered support for a second independence referendum. https://labourhame.com/dont-react-resist/ … # indyref2 # GE2019"";;@ @;# #;""1206802219187818501"";https://twitter.com/LabourHame/status/1206802219187818501",,,,,,,,,,,
";2019-12-17 04:53;0;0;""she has a legal and also a MORAL right to be there and say whatever the fuck she wants. just as you have the same right too. if u can't make it work"," sit down and negotiate a way to dissolve this union - like Scottish referendum or Brexit and be done with it."";;;;""1206799471616544768"";https://twitter.com/spccmvjc/status/1206799471616544768",,,,,,,,,,
";2019-12-17 04:36;0;0;""which is rich as u ignored democracy twice when it suits u", u ignored Scottish independence referendum 2014," in which the Scottish people voted 2 remain in uk & u ignored Brexit referendum 17.4m voted 2 leave Eu. u want to leave UK anyway & Join Eu so much 4 Scottish independence"";;;;""1206795171221921792"";https://twitter.com/REPLYBONURGENT/status/1206795171221921792",,,,,,,,,
";2019-12-17 04:00;1;1;""Disunited Kingdom. Another referendum on Scottish independence is not out the question"," # ANUExpert @ sallywheeler tells @ cait_kelly @ TheNewDailyAu. # Brexit @ ANU_lawhttps://thenewdaily.com.au/news/world/uk-news/2019/12/16/scotland-independence-brexit/ …"";;@ @ @ @;# #;""1206786153946370048"";https://twitter.com/ANUmedia/status/1206786153946370048",,,,,,,,,,
";2019-12-17 03:53;0;0;""@ lapinesque We declare ourselves independent of the UK in order to preserve the Scottish state & serve the better interest of the UK until such time it is patent the English have regained their good sense when we shall be delighted to hold another referendum to consider re-union."";;@;;""1206784382838525952"";https://twitter.com/FuruKyouka/status/1206784382838525952",,,,,,,,,,,
";2019-12-17 03:27;0;0;""UK Prime Minister: Scottish Referendum on Independence from the UK - Sign the Petition! http://chng.it/pjfLzJGw via @ UKChange"";;@;;""1206777854828142592"";https://twitter.com/LijaCoyle/status/1206777854828142592",,,,,,,,,,,
";2019-12-17 03:11;0;0;""Yes he does"," you had your referendum. The Scottish people clearly voted to be part of the UK. He is prime minister of the UK. What other mandate does he need?"";;;;""1206773773526945793"";https://twitter.com/Sabian1966/status/1206773773526945793",,,,,,,,,,
";2019-12-17 03:02;0;0;""We declare ourselves independent of the UK in order to preserve our Scottish state and serve the better interest of the UK until such time it is patent the English have regained their good sense when we shall be delighted to hold another referendum to consider re-union. pic.twitter.com/va9WGOxbUt"";;;;""1206771586788777985"";https://twitter.com/FuruKyouka/status/1206771586788777985",,,,,,,,,,,
";2019-12-17 02:58;0;0;""Come on. Not one single voter in Scotland voted for the SNP without knowing they were standing on a platform of pursuing a second independence referendum. Please don’t undermine the intelligence of the Scottish electorate."";;;;""1206770691820982272"";https://twitter.com/Rori_Lennox/status/1206770691820982272",,,,,,,,,,,
";2019-12-17 02:56;0;0;""We declare ourselves independent of the UK in order to preserve our Scottish state and serve the better interest of the UK until such time it is patent the English have regained their good sense when we shall be delighted to hold another referendum to consider re-union. pic.twitter.com/MtMlnd0XtT"";;;;""1206770076034060288"";https://twitter.com/FuruKyouka/status/1206770076034060288",,,,,,,,,,,
";2019-12-17 02:35;0;0;""BRUSSELS (Reuters) During a fiercely fought referendum on Scottish independence from UK in 2014"," one of the potential stumbling blocks for Scotland to rejoin the EU was ""perceived"" (AND REPEATED AS FACT BY BBC AND UNIONISTS) to be the potential veto of EU member Spain. https://twitter.com/IndigoFast/status/1206756814798434304 …"";;;;""1206764762111107073"";https://twitter.com/suleskerry/status/1206764762111107073",,,,,,,,,,
";2019-12-17 02:34;0;0;""The one reason why Boris Johnson might allow Scottish independence referendum in 2020 – John McLellan - The Scotsman https://www.scotsman.com/news/opinion/columnists/the-one-reason-why-boris-johnson-might-allow-scottish-independence-referendum-in-2020-john-mclellan-1-5062364 …"";;;;""1206764563527618560"";https://twitter.com/Mary00oa/status/1206764563527618560",,,,,,,,,,,
";2019-12-17 02:11;0;1;""Nicola Sturgeon has to 1st get legal sanction from Westminster to have a meaningful referendum"," that won't be granted readily. Then she needs the support of the Scottish people which is about 50/50. Boris has time to tempt the dissidents back & will"";;;;""1206758723378712577"";https://twitter.com/petermu04344970/status/1206758723378712577",,,,,,,,,,
";2019-12-17 02:04;0;0;""Silly woman the people of this country stood up for democracy & made sure we maintained it first time & second time to let politicians know this is democracy & the Scottish people are being ignored by nicola sturgeon she want 2nd referendum when she failed first time LOL"";;;;""1206756960592388096"";https://twitter.com/Hayabus18012267/status/1206756960592388096",,,,,,,,,,,
";2019-12-17 01:53;0;0;""...all parties should view another referendum on Scottish independence as an opportunity. If Tories are right & Scottish voters say No", then their case will be tried," tested & MADE. Ditto Mr Leonard’s ""Scottish"" Labour Party. https://twitter.com/suleskerry/status/1206752702581092352 …"";;;;""1206754188413296641"";https://twitter.com/suleskerry/status/1206754188413296641",,,,,,,,,
";2019-12-17 01:51;0;0;""I like the work you do Gary on MOTD. But you never experienced the BS propaganda in our Scottish referendum. And why have the BBC still got a statue in there premises made by a sex offender ?? The BBC isn't a force of good in our country."";;;;""1206753762171392000"";https://twitter.com/herealslimti/status/1206753762171392000",,,,,,,,,,,
";2019-12-17 01:41;0;0;""If you're being generous then they are refusing another Scottish independence referendum ;-)"";;;;""1206751277541146625"";https://twitter.com/IJohnson_TNF/status/1206751277541146625",,,,,,,,,,,
";2019-12-17 01:24;0;0;""The future of Scotland has to be decided by Scottish not English. If the 2014 referendum should be honoured then Scotland should remain in the EU because that’s what politicians told the Scottish ppl (vote no to keep your EU membership). Now what?"";;;;""1206747039708667905"";https://twitter.com/giu8203/status/1206747039708667905",,,,,,,,,,,
